country,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA
1993-Q2,8170674.0,64.9,0.575047,2.641569341,,,57.1,12580230.1,5295179.0,66.8,0.924621731,3.256101138,54.1,7928944.8,1280353.1,51.9,-0.270993421,0.31287581,76.7,2468710.6,1618507.9,74.2,1.933560195,3.66916462,47.4,2181970.9,922779.1,76.0,1.665650592,5.498526998,34.2,1213968.9,1009047.5,80.6,2.632971353,7.208729435,30.1,1251197.9,,62902.4,37832.8
1993-Q3,8258712.7,65.3,0.565788,2.252258627,,,57.4,12651407.6,5366434.3,67.1,0.911792537,3.080742426,54.6,8001240.3,1293625.9,52.5,-0.103738275,-0.68377405,76.7,2466149.6,1641571.7,74.3,1.25660092,3.793621474,48.0,2209389.6,924549.3,76.0,0.145401313,4.087195119,34.3,1215734.0,1021870.3,80.8,1.048406687,6.921394612,30.4,1264315.6,,54401.7,23209.6
1993-Q4,8410468.1,65.6,1.286689,2.632220722,,,58.2,12814191.8,5446345.5,67.4,0.920030835,2.83690513,55.1,8074854.2,1307013.8,52.9,0.272601588,-0.916897324,76.9,2472872.4,1705079.6,74.2,3.978012104,6.524505258,49.9,2297279.3,956691.4,76.2,3.278338841,6.40074437,35.4,1255589.9,1055722.3,80.3,4.047475656,9.560093524,31.6,1315488.5,,51060.0,29084.5
1994-Q1,8543379.7,66.0,1.011594,3.481831257,,,58.8,12943819.4,5532408.8,67.8,1.119806735,3.932806943,55.8,8165276.9,1311405.1,53.2,-0.320718077,-0.423257897,76.6,2464941.4,1726843.5,74.6,0.826554664,8.207403185,50.3,2316267.6,974193.3,76.8,1.000112279,6.202895147,35.8,1268147.2,1079897.5,80.1,2.424803196,10.523100254,32.4,1347386.5,,78426.5,76572.7
1994-Q2,8709698.0,66.3,1.432138,4.363693252,,,59.6,13129192.7,5614611.2,68.1,0.961982337,3.97128113,56.3,8243825.5,1326765.1,53.7,0.26504424,0.111961351,76.8,2471474.6,1779842.1,75.0,2.482756456,8.790401572,51.6,2373774.9,1024513.0,77.9,3.731587028,8.361032427,37.1,1315469.2,1141679.3,81.7,3.741719049,11.717085297,33.6,1397801.9,,105645.7,122450.4
1994-Q3,8815700.3,66.7,0.653348,4.454559034,,,60.0,13214972.0,5689392.4,68.5,0.822271396,3.879045847,56.8,8311612.1,1348945.0,54.1,0.922494285,1.14040979,77.5,2494273.8,1811511.4,75.3,1.307404573,8.844985173,52.2,2404809.7,1069976.9,78.5,3.635979231,12.137966984,38.4,1363299.4,1189997.5,83.1,2.464864863,13.283092957,34.4,1432255.8,,85872.0,73232.7
1994-Q4,8957024.8,67.0,1.115494,4.278009659,,,60.7,13362384.2,5764881.1,68.6,1.043168548,4.005794006,57.3,8398316.2,1348591.5,54.4,-0.610941144,0.249220447,77.1,2479035.3,1840250.3,75.5,1.347656694,6.091508838,52.9,2437218.3,1109857.7,79.2,2.771144765,11.587263776,39.5,1401078.4,1233733.9,83.5,3.110292069,12.262721681,35.5,1476803.1,,127178.0,123539.1
1995-Q1,8991450.8,67.4,-0.170345,3.05785042,,,60.5,13339622.1,5757124.3,68.9,-0.466926407,2.373775061,57.1,8359102.2,1350254.0,54.4,0.143440363,0.716032816,77.2,2482591.2,1831339.1,76.1,-1.299266866,3.854681304,52.3,2405552.4,1207029.1,84.0,2.545236049,13.29435231,40.5,1436739.2,1283345.5,87.9,-1.189406398,8.301366686,35.1,1459238.0,,129049.6,114875.0
1995-Q2,9023966.0,67.8,-0.177689,1.42222171,,,60.4,13315918.9,5821667.2,69.2,0.609365372,2.016227309,57.4,8410039.7,1357731.8,54.6,0.088501001,0.538695492,77.2,2484788.3,1827317.0,76.7,-0.953427624,0.372497424,51.8,2382617.2,1226996.6,84.2,1.429252814,10.779771448,41.1,1457273.8,1298589.3,88.0,1.132380417,5.577342614,35.5,1475762.1,,88842.7,56962.0
1995-Q3,9146828.3,68.1,0.883339,1.653970014,,,61.0,13433543.6,5903102.8,69.6,0.917213646,2.112293882,58.0,8487177.7,1362944.3,54.8,0.065296071,-0.315242878,77.3,2486410.8,1848048.9,77.0,0.701083653,-0.228228113,52.1,2399321.3,1261072.4,83.4,3.763742541,10.916341685,42.6,1512121.9,1300927.2,87.7,0.537654436,3.59159115,35.7,1483696.6,,72587.2,32208.5
1995-Q4,9261099.9,68.4,0.763172,1.299771861,,,61.4,13536064.7,5963474.4,69.9,0.590465143,1.654800477,58.3,8537291.6,1359009.1,55.3,-1.234313737,-0.940470104,76.3,2455720.7,1882362.0,76.8,2.109986683,0.52224818,53.2,2449946.7,1296290.9,84.6,1.281434643,9.308563574,43.2,1531498.7,1320260.5,87.9,1.180800754,1.65309334,36.1,1501216.1,,80224.0,62823.2
1996-Q1,9386024.2,68.7,0.863906,2.349253674,,,62.0,13653003.6,6067872.6,70.3,1.068849178,3.223313887,58.9,8628542.3,1369175.6,55.6,0.322386434,-0.763460871,76.6,2463637.6,1936349.3,77.1,2.556390006,4.449060927,54.6,2512576.8,1320018.1,84.3,2.293730986,9.040470602,44.2,1566627.2,1366766.0,87.8,3.640953058,6.622408498,37.4,1555874.6,,59374.7,37494.3
1996-Q2,9571384.1,69.0,1.564755,4.135807463,,,62.9,13866639.7,6173746.5,70.9,0.962236947,3.585353477,59.5,8711569.4,1386776.0,55.7,1.064013586,0.203748068,77.4,2489851.1,1986567.2,76.7,3.06473471,8.686393653,56.3,2589580.7,1341137.5,83.8,2.096440719,9.757724068,45.1,1599470.6,1384588.9,87.4,1.827871756,7.355654975,38.1,1584314.0,,67745.7,60482.1
1996-Q3,9695147.4,69.3,0.962988,4.218024487,,,63.5,14000173.8,6244396.5,71.2,0.723686522,3.386709709,59.9,8774613.8,1391808.0,56.2,-0.4704726,-0.332761901,77.0,2478137.0,2037857.5,76.7,2.63082194,10.769154706,57.7,2657707.9,1352832.5,83.7,1.029321561,6.865347444,45.6,1615934.3,1422759.3,86.9,3.330885114,10.338309688,39.4,1637085.7,,91012.1,110866.5
1996-Q4,9863196.5,69.6,1.194532,4.664174355,,,64.3,14167410.4,6351477.9,71.6,1.033874695,3.842445296,60.5,8865332.3,1409652.1,56.5,0.653814753,1.572601782,77.5,2494339.4,2080351.2,76.6,2.195596556,10.862024498,59.0,2716060.5,1391536.8,83.0,3.785038615,9.506981711,47.3,1677098.0,1448522.2,85.8,3.084109629,12.413880176,40.6,1687575.2,,78700.6,102155.4
1997-Q1,9987303.7,70.0,0.653282,4.445614212,,,64.7,14259963.5,6446505.4,71.9,1.076895447,3.850712376,61.2,8960802.7,1418987.6,56.8,0.117664766,1.365328877,77.6,2497274.4,2103265.7,76.3,1.496832725,9.716657883,59.9,2756715.3,1420196.0,82.4,2.742619611,9.987523753,48.6,1723094.4,1492696.9,85.1,3.948332361,12.747278308,42.2,1754206.3,,91045.9,76283.0
1997-Q2,10174413.9,70.2,1.678816,4.562910217,,,65.8,14499362.0,6507343.1,72.1,0.688086767,3.568718906,61.6,9022460.8,1442506.3,57.2,0.982602526,1.283675096,78.4,2521812.7,2157833.1,76.6,2.158936559,8.752398419,61.2,2816231.1,1461499.9,82.2,3.187611551,11.163031704,50.1,1778020.0,1529634.7,84.0,3.846391121,14.98225151,43.8,1821680.0,,134866.2,182517.5
1997-Q3,10351961.2,70.5,1.303982,4.916062847,,,66.7,14688431.2,6627987.7,72.3,1.655286208,4.526632475,62.6,9171808.3,1450992.2,57.5,0.126361052,1.89102758,78.5,2524999.2,2233621.3,76.7,3.378827302,9.545019735,63.2,2911386.7,1489352.9,81.6,2.62714159,12.921120502,51.5,1824731.1,1581972.5,82.8,4.836969183,16.658158351,45.9,1909794.1,,131979.5,165299.9
1997-Q4,10491529.3,70.7,1.012244,4.727070709,,,67.3,14837113.9,6733492.3,72.5,1.295528362,4.797331553,63.4,9290631.7,1473040.1,58.0,0.654759909,1.891984353,79.0,2541531.9,2251530.0,76.9,0.511733519,7.740061246,63.6,2926285.2,1490050.6,81.3,0.501973822,9.349051156,51.7,1833890.8,1607160.7,82.3,2.290785141,15.760369409,47.0,1953543.3,,150577.1,198317.6
1998-Q1,10614985.1,70.8,1.022634,5.1113715,,,68.0,14988843.2,6804261.3,72.5,0.9855566,4.702630707,64.1,9382196.2,1472514.0,58.1,-0.293512415,1.473520149,78.8,2534072.2,2298036.5,76.8,2.220125614,8.507845009,65.0,2991252.4,1495352.4,80.4,1.436775628,7.959240374,52.5,1860239.7,1632753.5,81.0,3.174735861,14.898866251,48.5,2015563.2,,177574.4,236645.9
1998-Q2,10729974.9,71.0,0.84247,4.246791694,,,68.6,15115119.7,6930412.5,72.6,1.710965468,5.766292699,65.2,9542722.3,1500767.7,58.5,1.320970097,1.813532663,79.8,2567546.6,2365063.1,76.5,3.3140709,9.734767903,67.1,3090384.6,1491289.8,80.5,-0.406125497,4.199320787,52.2,1852684.7,1659755.8,80.8,1.902906353,12.748534458,49.4,2053917.5,,102197.5,115699.0
1998-Q3,10900950.6,71.3,1.160835,4.099485529,,,69.4,15290581.3,7041625.5,72.9,1.190870924,5.283096156,65.9,9656363.8,1516702.3,59.0,0.132169757,1.819439247,79.9,2570940.1,2416000.8,76.5,2.233796956,8.519338762,68.6,3159417.6,1498461.2,81.1,-0.310948801,1.216220816,52.1,1846923.8,1675071.4,81.2,0.426547529,8.005278508,49.6,2062678.4,,103232.3,119614.4
1998-Q4,11090872.0,71.5,1.463708,4.564748296,,,70.4,15514390.8,7150893.3,73.1,1.254311346,5.240256604,66.8,9777484.7,1543914.6,59.4,1.014070706,2.18290764,80.7,2597011.2,2464826.5,76.3,2.206054146,10.348643139,70.1,3229116.0,1556506.0,81.0,4.104618993,4.84446925,54.2,1922733.0,1731776.9,81.3,3.247482731,9.015422183,51.2,2129663.5,,106508.6,117709.4
1999-Q1,11239322.3,71.7,1.013544,4.555339627,,,71.1,15671635.9,7253685.2,73.3,1.165399964,5.427677087,67.5,9891431.5,1564678.4,59.9,0.63600693,3.135513551,81.3,2613528.4,2509533.5,76.4,1.72807387,9.817463569,71.4,3284917.5,1554744.7,80.5,0.454630931,3.829330127,54.5,1931474.4,1760517.6,80.7,2.465134559,8.265650596,52.5,2182162.6,,117198.2,132446.7
1999-Q2,11374249.5,72.0,0.81338,4.525178719,,,71.7,15799105.9,7384659.4,73.6,1.424594258,5.130841329,68.5,10032344.2,1586951.0,60.6,0.204008705,1.998548649,81.4,2618860.2,2560168.4,76.3,2.175711436,8.60744689,72.9,3356387.8,1565615.0,80.2,1.127247524,5.427913317,55.1,1953246.9,1800509.8,80.1,3.057288159,9.492111172,54.1,2248877.6,,77365.5,87144.3
1999-Q3,11563790.9,72.2,1.309966,4.679270264,,,72.7,16006068.9,7499550.8,73.9,1.195317701,5.135461246,69.3,10152262.6,1622811.1,61.2,1.229480293,3.116312125,82.4,2651058.6,2607447.6,76.2,1.949606172,8.305538555,74.3,3421824.2,1615929.9,80.3,2.975855563,8.903931209,56.7,2011372.7,1866724.0,80.1,3.601425124,12.953586839,56.0,2329869.2,,84775.5,99420.0
1999-Q4,11806914.1,72.6,1.561106,4.779754382,,,73.8,16255940.6,7642360.4,74.3,1.367169035,5.25264485,70.3,10291061.2,1659021.8,61.9,1.08078894,3.184418858,83.3,2679710.9,2644938.2,76.4,1.115090473,7.149468015,75.2,3459980.6,1654537.2,80.5,2.241270239,6.954680479,58.0,2056453.0,1934728.6,80.5,3.168257478,12.866913768,57.8,2403685.5,,140785.1,172420.3
2000-Q1,11953326.3,73.1,0.58865,4.339019418,,,74.2,16351631.2,7816713.1,74.8,1.559027401,5.662175468,71.4,10451501.7,1669762.0,62.7,-0.640117689,1.875978855,82.8,2662557.6,2727039.6,76.9,2.497832809,7.960249716,77.0,3546405.2,1703311.4,81.0,2.258673933,8.875456465,59.3,2102901.5,2028125.6,81.2,3.854620297,14.397453572,60.0,2496338.4,,64625.8,84603.7
2000-Q2,12236462.3,73.5,1.746052,5.304308127,,,75.5,16637139.2,7937040.0,75.2,1.039966636,5.261477871,72.1,10560193.8,1713867.4,63.3,1.75318768,3.451006905,84.2,2709237.3,2784164.5,77.2,1.726314936,7.485411247,78.4,3607627.3,1767419.0,81.8,2.696617998,10.56506961,60.9,2159608.8,2098463.1,81.9,2.666383369,13.963534599,61.6,2562900.4,,132434.5,163372.5
2000-Q3,12338706.4,74.0,0.249493,4.202023824,,,75.7,16678647.7,8071685.6,75.6,1.053818622,5.114293174,72.9,10671479.1,1724708.3,63.9,-0.406401736,1.779224707,83.9,2698226.9,2806273.6,77.4,0.453017752,5.907558935,78.7,3623970.5,1810279.0,82.1,2.157436328,9.686333724,62.2,2206200.9,2170752.3,81.7,3.637154488,14.002837578,63.9,2656117.0,,96512.3,134887.4
2000-Q4,12460909.7,74.4,0.431992,3.043549858,,,76.0,16750698.2,8179523.2,76.0,0.85354192,4.581679393,73.5,10762564.6,1747799.9,64.6,0.295174668,0.988182092,84.1,2706191.4,2821594.2,77.8,0.057596266,4.799943548,78.8,3626057.7,1809527.4,82.3,-0.392162173,6.861138519,62.0,2197549.1,2183122.8,82.1,0.100338376,10.612730081,64.0,2658782.1,,85587.9,117117.6
2001-Q1,12515951.5,74.9,-0.229893,2.205030009,,,75.9,16712189.6,8263153.5,76.5,0.354353701,3.341151575,73.8,10800702.2,1788047.4,65.3,1.234511162,2.893532173,85.2,2739599.6,2816155.5,78.0,-0.425852602,1.810591895,78.4,3610616.1,1783881.3,82.3,-1.408473526,3.028939866,61.1,2166597.2,2141969.0,81.9,-1.678866057,4.719164338,62.9,2614144.7,,6682.7,8819.3
2001-Q2,12652845.0,75.3,0.491768,0.945088471,,,76.2,16794374.9,8320643.8,76.9,0.199328991,2.48136841,73.9,10822231.1,1818365.3,65.6,1.236906987,2.37146554,86.2,2773485.9,2811473.0,78.3,-0.597151875,-0.514799833,78.0,3589055.2,1716406.6,81.0,-2.226671581,-1.910281268,59.7,2118354.2,2047585.5,80.4,-2.63811669,-0.691397475,61.2,2545180.6,,33541.7,36429.0
2001-Q3,12658359.7,75.6,-0.321091,0.370544881,,,76.0,16740449.6,8361788.9,77.0,0.336409805,1.753825026,74.1,10858638.2,1847549.3,66.1,0.829196239,3.641526847,86.9,2796483.5,2794158.6,78.8,-1.157204439,-2.10950829,77.1,3547522.5,1628764.6,80.2,-4.08289915,-7.902138286,57.3,2031863.9,1970494.2,79.2,-2.257117275,-6.339486663,59.8,2487732.8,,-3407.5,-6325.7
2001-Q4,12720795.6,75.8,0.220847,0.159528375,,,76.2,16777420.3,8496268.2,77.1,1.508264062,2.414391636,75.3,11022415.1,1872007.7,66.3,0.953189621,4.321496493,87.8,2823139.3,2764481.5,79.1,-1.472542023,-3.60650597,75.9,3495283.8,1568375.1,78.9,-2.169390442,-9.54537166,56.0,1987784.8,1911145.1,77.6,-1.04270811,-7.408996741,59.2,2461793.1,,-69191.7,-89409.6
2002-Q1,12850711.7,76.0,0.745383,1.138611015,,,76.7,16902476.4,8539904.9,77.2,0.301732492,2.360690237,75.5,11055673.3,1910790.7,66.6,1.692048028,4.792985217,89.3,2870908.2,2752413.9,79.4,-0.874610707,-4.040929591,75.3,3464713.6,1593610.6,78.7,1.906308668,-6.504163128,57.1,2025678.1,1944906.9,77.2,2.343717266,-3.62084855,60.6,2519490.5,,-1101.4,4993.7
2002-Q2,12980013.9,76.3,0.639382,1.287174711,,,77.2,17010547.8,8634812.3,77.6,0.606537261,2.776682241,76.0,11122730.1,1940732.4,67.1,0.699755554,4.236965641,89.9,2890997.5,2756685.9,79.4,0.159799188,-3.310202839,75.4,3470250.2,1640544.4,79.4,1.953820385,-2.50656377,58.2,2065256.3,2043714.1,78.4,3.462386266,2.418078371,62.7,2606725.0,,50952.9,68038.7
2002-Q3,13106980.4,76.7,0.470878,2.091922477,,,77.6,17090646.8,8739082.8,78.1,0.612259595,3.059240948,76.4,11190830.1,1966345.0,67.8,0.345034835,3.736440818,90.2,2900972.5,2772588.6,79.6,0.413846807,-1.773372305,75.7,3484611.7,1674750.1,80.4,0.901175969,2.559421392,58.8,2083867.9,2098357.4,79.5,1.244007133,6.08666706,63.5,2639152.9,,52571.3,69517.5
2002-Q4,13211799.3,77.2,0.171193,2.04134186,,,77.7,17119904.8,8827547.7,78.5,0.492149107,2.027600451,76.8,11245905.6,2005635.5,68.8,0.500815124,3.271594483,90.6,2915501.0,2787152.2,80.0,-0.058883947,-0.3640305,75.6,3482559.9,1662836.9,80.8,-1.216739419,3.558120451,58.0,2058512.6,2141738.3,80.9,0.370920579,7.602140587,63.7,2648942.0,,70365.2,66367.8
2003-Q1,13355030.4,77.6,0.495074,1.787812149,,,78.1,17204661.0,8936877.5,79.0,0.590728043,2.32156868,77.2,11312338.4,2039197.9,69.8,0.207238088,1.763721518,90.8,2921543.0,2820423.9,80.4,0.731504496,1.250357565,76.2,3508034.9,1684994.7,82.5,-0.785155267,0.823030249,57.6,2042350.1,2169978.6,80.8,1.444529685,6.65675272,64.6,2687206.8,,43515.0,107601.3
2003-Q2,13506315.7,77.9,0.757463,1.907240349,,,78.7,17334979.8,9059112.1,79.3,1.016963912,2.738991841,78.0,11427380.8,2075701.0,70.3,1.053179727,2.120879873,91.8,2952312.1,2871881.3,80.5,1.727798229,2.835429268,77.5,3568646.7,1645727.5,80.9,-0.436049589,-1.540333201,57.3,2033444.4,2157326.1,80.2,0.156505654,3.248804154,64.7,2691412.4,,11219.9,44608.2
2003-Q3,13778807.2,78.4,1.422671,2.872640462,,,79.8,17581599.7,9234792.8,79.8,1.311720757,3.453238145,79.1,11577276.1,2088611.5,71.0,-0.338981491,1.424758245,91.5,2942304.3,2955724.0,80.6,2.738057143,5.215690311,79.6,3666358.3,1697728.2,81.4,2.614340139,0.131377477,58.8,2086605.6,2195974.0,80.7,1.060986684,3.062159601,65.4,2719967.9,,-2075.3,29023.3
2003-Q4,14017606.5,78.8,1.115353,3.84226262,,,80.7,17777696.5,9340489.1,80.1,0.720027635,3.687831313,79.6,11660635.7,2119366.0,71.6,0.627882666,1.552993968,92.0,2960778.5,3017207.5,81.1,1.525482219,6.883674285,80.9,3722287.9,1774990.7,81.9,3.888788341,5.306581498,61.1,2167749.3,2276527.7,81.3,2.903334808,5.662475288,67.3,2798937.7,,42080.9,65182.8
2004-Q1,14205885.6,79.4,0.653476,4.005941379,,,81.2,17893869.6,9472955.7,80.5,0.943750236,4.05172276,80.4,11770682.9,2153811.0,72.3,0.586244564,1.937090397,92.6,2978136.0,3048984.9,81.6,0.340247264,6.468521044,81.1,3734952.9,1830884.7,82.9,1.897122959,8.153550128,62.3,2208874.1,2370482.0,82.6,2.472919932,6.733624806,69.0,2868153.2,,69731.3,69376.9
2004-Q2,14445257.9,80.0,0.876044,4.128345604,,,81.9,18050627.7,9588684.1,80.9,0.64219435,3.665694343,80.9,11846273.6,2178109.1,73.0,0.146949389,1.022933276,92.7,2982512.3,3157557.7,82.7,2.278253773,7.044628938,83.0,3820044.6,1913300.3,84.3,2.71360454,11.574931806,64.0,2268814.2,2495821.7,83.8,3.858794637,10.679037245,71.6,2978829.3,,103428.3,111812.3
2004-Q3,14664670.5,80.6,0.858081,3.548693032,,,82.6,18205516.7,9742229.6,81.3,1.185878447,3.536928092,81.9,11986756.0,2207959.8,73.9,0.243335568,1.613207972,92.9,2989769.8,3230840.3,83.4,1.452469763,5.705152331,84.2,3875529.6,1928059.9,84.7,0.282257313,9.039204519,64.2,2275218.1,2551993.4,84.2,1.729416564,11.411082102,72.9,3030345.7,,107574.3,108588.8
2004-Q4,14933628.0,81.2,1.025665,3.456847006,,,83.5,18392244.3,9939497.3,82.0,1.118353415,3.946394101,82.8,12120810.3,2239483.3,74.8,0.108773211,1.089015516,93.0,2993021.9,3315076.1,84.2,1.613105214,5.796382649,85.5,3938046.0,1956073.4,84.8,1.411915589,6.439537714,65.1,2307342.3,2643158.6,85.3,2.219123834,10.670302562,74.5,3097592.8,,126656.6,130616.7
2005-Q1,15204965.7,81.9,0.972059,3.784302984,35055.9,42816.5,84.3,18571027.8,10074444.5,82.6,0.639644427,3.633242447,83.3,12198340.4,2278723.7,75.8,0.47742233,0.979649344,93.5,3007311.2,3403043.3,85.0,1.609672402,7.13483448,86.9,4001435.6,2009376.0,85.8,1.548163215,6.075021889,66.1,2343063.7,2698320.1,86.3,0.935144301,9.009511648,75.2,3126559.8,433735.5,137698.4,147436.7
2005-Q2,15398337.9,82.5,0.487268,3.384319218,35420.5,42926.7,84.7,18661518.6,10247990.2,83.2,1.00404214,4.005844217,84.1,12320816.9,2303089.8,76.7,-0.113889147,0.716641993,93.4,3003886.2,3481723.7,85.8,1.420110599,6.235943235,88.2,4058260.4,2064844.5,86.6,1.705643633,5.034074337,67.2,2383028.0,2749041.6,87.2,0.786490004,5.784840798,75.8,3151149.9,434729.7,49731.2,46676.9
2005-Q3,15677822.3,83.3,0.821763,3.34709194,35967.4,43164.3,85.4,18814872.0,10438413.8,84.0,0.856208038,3.66698617,84.9,12426308.7,2344820.5,77.7,0.510786045,0.985355257,93.9,3019229.7,3571083.0,86.7,1.522643747,6.309425915,89.5,4120053.3,2087769.4,87.4,0.267671339,5.018797215,67.4,2389406.7,2806719.0,88.1,1.04413497,5.072240581,76.6,3184052.1,435889.9,42454.6,43925.8
2005-Q4,15926715.2,84.1,0.693784,3.007584662,36440.9,43347.8,86.0,18945406.6,10544837.1,84.7,0.232565139,2.758872086,85.1,12455208.0,2379763.8,78.6,0.216682147,1.094209075,94.1,3025771.8,3638785.6,87.6,0.822374339,5.482149304,90.2,4153935.5,2178045.7,88.1,3.515846871,7.197558274,69.7,2473414.6,2939683.8,89.3,3.43082159,6.317758967,79.2,3293291.3,437055.5,124966.9,130368.0
2006-Q1,16269176.3,84.7,1.344488,3.387521253,37139.2,43829.9,87.2,19200125.4,10741717.5,85.2,1.21228241,3.34356844,86.1,12606200.2,2425061.0,79.4,0.925695683,1.545234181,94.9,3053781.2,3748936.7,88.5,1.997744453,5.885011286,92.0,4236920.6,2241923.9,88.1,2.870872443,8.593853343,71.7,2544423.2,3004715.7,89.5,1.896743539,7.330637848,80.7,3355756.6,438059.8,116252.9,114556.7
2006-Q2,16472802.5,85.5,0.294407,3.18909331,37512.8,43852.4,87.4,19256651.8,10895134.8,85.9,0.598853236,2.928994268,86.6,12681692.9,2450433.2,80.3,-0.130239822,1.528611919,94.8,3049804.0,3786806.9,89.3,0.051222573,4.45585958,92.1,4239090.8,2313468.7,90.0,1.035524193,7.878348779,72.5,2570771.3,3095614.4,91.1,1.277185811,7.853194928,81.7,3398615.8,439124.6,122573.4,113908.6
2006-Q3,16620293.5,86.2,0.171229,2.523284254,37745.2,43807.4,87.6,19289624.7,11039878.7,86.5,0.609618145,2.677336485,87.1,12759002.8,2475100.8,81.1,0.09389826,1.107502506,94.9,3052667.7,3796395.8,90.0,-0.509996161,2.364492167,91.6,4217471.6,2325646.2,90.9,-0.453446648,7.102495339,72.2,2559114.2,3144677.2,91.8,0.81918025,7.613081187,82.4,3426456.6,440328.2,127949.2,127825.0
2006-Q4,16806864.9,86.5,0.758024,2.588691202,38064.1,44018.2,88.2,19435844.7,11133391.1,86.5,0.91419103,3.375587905,87.9,12875644.4,2511627.2,81.7,0.749580178,1.645137438,95.6,3075549.9,3814095.7,90.7,-0.285307555,1.239867843,91.4,4205438.9,2380689.8,90.7,2.586325566,6.140767698,74.0,2625301.2,3111608.6,91.1,-0.343135845,3.686522531,82.1,3414699.2,441541.0,78669.7,68609.5
2007-Q1,17021689.2,87.3,0.35587,1.587935634,38459.8,44070.7,88.5,19505011.0,11306161.1,87.2,0.693659463,2.845879941,88.5,12964957.6,2548425.8,82.7,0.134132089,0.847931239,95.7,3079675.2,3845281.1,91.3,0.095592092,-0.648150904,91.4,4209458.9,2444702.6,91.7,1.595654428,4.825015086,75.2,2667192.0,3179407.4,91.6,1.601967572,3.386568932,83.4,3469401.6,442584.4,56525.9,53128.9
2007-Q2,17249666.3,87.8,0.675004,1.973441426,38878.8,44258.8,89.1,19636670.6,11432964.6,87.8,0.406170238,2.648893078,88.9,13017617.4,2590948.3,83.6,0.674239596,1.660290104,96.4,3100439.6,3884051.5,91.5,0.843385803,0.138474983,92.2,4244960.9,2503357.3,92.3,1.694581489,5.508791328,76.5,2712389.7,3243510.3,92.6,1.013821766,3.117719588,84.3,3504575.1,443678.0,81854.9,65838.1
2007-Q3,17444712.4,88.3,0.590925,2.400688901,39208.3,44395.7,89.7,19752708.6,11573382.7,88.4,0.579103156,2.617759575,89.4,13093002.8,2629748.7,84.3,0.614718472,2.189260747,97.0,3119498.6,3891504.2,91.7,-0.043138536,0.608375564,92.2,4243129.7,2569119.6,93.0,1.841770839,7.941478495,77.9,2762345.7,3299446.8,93.2,1.057261959,3.361229234,85.2,3541627.7,444923.9,80404.0,76359.5
2007-Q4,17626664.3,88.7,0.552894,2.192214823,39506.2,44516.0,90.2,19861920.2,11717668.3,89.1,0.43989918,2.135461035,89.8,13150598.8,2676430.6,85.3,0.623629631,2.061510405,97.6,3138952.7,3886112.3,91.6,-0.014478372,0.881632027,92.2,4242515.4,2618742.1,93.9,0.915007624,6.182915366,78.6,2787621.4,3352697.3,95.0,-0.395547449,3.306869429,84.8,3527618.8,446175.2,80408.3,69850.8
2008-Q1,17640885.5,89.1,-0.352703,1.470676172,39441.5,44250.7,89.8,19791866.5,11812742.1,89.8,0.06613765,1.49895393,89.9,13159296.3,2721586.6,86.4,0.366638305,2.298491893,97.9,3150461.3,3867930.4,91.9,-0.769698535,0.009546366,91.4,4209860.8,2709934.4,96.2,1.045286612,5.607697267,79.4,2816760.0,3484881.1,98.4,0.371779195,2.056038239,85.2,3540733.8,447267.2,13573.1,-3778.1
2008-Q2,17849717.0,89.7,0.573913,1.368786092,39808.2,44392.9,90.4,19905454.6,11951248.0,90.5,0.313443522,1.405218011,90.1,13200543.3,2777722.3,87.4,0.831812895,2.458607438,98.8,3176667.2,3873779.2,92.2,-0.185533173,-1.010864831,91.3,4202050.1,2833807.7,98.5,2.119004792,6.048451995,81.1,2876447.3,3596434.1,102.1,-0.479766308,0.547039975,84.8,3523746.6,448392.8,9593.9,-26506.8
2008-Q3,17937538.2,90.4,-0.349323,0.421267249,39892.5,44114.4,90.0,19835920.3,12005774.2,91.6,-0.722903529,0.092517185,89.5,13105116.1,2835304.2,88.6,0.754564585,2.601016404,99.5,3200637.2,3855749.7,93.3,-1.644751126,-2.596971506,89.8,4132936.8,2863044.9,100.2,-0.711785111,3.389418738,80.5,2855973.2,3653548.4,104.3,-0.56809951,-1.070115304,84.3,3503728.2,449647.3,31213.6,44985.1
2008-Q4,17625743.1,90.7,-2.055303,-2.183516055,39091.9,43089.6,88.2,19428232.0,11772424.0,90.9,-1.18060576,-1.522383068,88.4,12950396.3,2848150.6,88.0,1.069764395,3.055918303,100.6,3234876.5,3739815.3,95.3,-5.090568523,-7.541952995,85.2,3922546.8,2612512.6,97.1,-5.815120172,-3.505730132,75.8,2689894.9,3310277.4,99.5,-5.018215233,-5.661476224,80.0,3327903.5,450880.0,-36881.9,-41579.1
