country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
2018-Q4,-96116.6,-56326.5,670.4,25836.0,3620879.3,2515244.1,413354.4,282649.7,1106522.5,783545.3,753004.1,553238.5,422199.0,277871.9,805219.9,538272.3,1678803.4,1171177.2,145440.1,138083.1,158315.6,105629.9,103976.4,75963.5,69601.9,48493.3,326288.9,216890.7,69960.6,47844.4,3799213.5,2638969.6,15253416.9,3202641.0,3799213.5,3813354.2,143.6,111.9,1.280067917,5.189564486,118.3,2638969.6,2656143.9,13633416.2,3131723.3,178334.2,123725.5,-34876.9,-36344.9,2640303.9,2519866.6,150.1,1757620.5,1678504.3,170047.3,105453.7,2129582.9,1441847.8,8718715.0,1830600.6,2177400.2,2179678.7,148.0,111.3,1.401939092,5.307074544,118.3,1474080.4,1472627.5,7831903.4,1799061.5,47817.2,32232.6,292856.4,178086.4,1372925.9,288262.5,462903.7,343231.5,163.2,112.6,0.686379627,4.892395647,108.5,283540.1,210345.9,1219380.0,280103.0,2347447.5,1579534.1,1289903.1,1339895.5,143.3,917023.6,935045.4,4942011.1,1037635.5,1287212.4,1235502.8,140.8,108.3,1.130574906,5.900856524,120.6,915377.2,877786.2,4561170.8,1047743.6,1287212.4,915377.2,957231.4,676917.1,231401.8,170898.9,63308.5,50299.6,23074.9,15291.4,145018.3,105307.9,70676.9,47979.9,27902.3,19581.4,2690.7,89462.5,1646.4,63813.3,2690.7,89462.5,1646.4,63813.3,3223671.7,676849.2,805917.9,805917.9,140.0,115.0,-0.094999573,4.121135477,114.9,586164.8,575754.4,2802262.8,643706.0,705708.2,705708.2,526034.0,514214.9,100209.7,103237.3,60130.8,61912.7,3448977.7,724155.0,902034.6,862244.4,156.8,122.0,-1.449575623,6.378668504,118.1,585494.5,549918.4,2827764.7,649564.0,755595.9,730548.5,508352.5,479382.3,146438.7,134457.2,77142.0,71319.7,4762.76197,0.0,0.0,445070.9,-34876.9,21805.3,-36344.9,5735.0,46464.0
2019-Q1,-1750.0,-42171.9,54755.8,43432.2,3659832.0,2539979.7,478505.6,322418.1,1099824.9,784077.9,759017.9,555288.0,406887.8,265916.2,815247.1,542256.6,1674613.7,1167567.5,149414.1,142059.5,164202.5,109137.3,107547.4,77859.5,72078.1,49676.8,293761.4,197665.7,72363.1,48912.1,3782618.3,2625180.5,15490537.8,3252717.6,3782618.3,3872634.5,144.0,112.2,1.232468192,5.137112171,119.7,2625180.5,2688880.0,13801443.7,3170320.8,122786.3,85200.8,14993.4,16613.7,2443625.4,2572882.1,150.6,1630646.1,1707908.6,93165.4,58888.7,2150541.1,1442549.5,8897274.2,1868258.0,2201909.2,2224318.5,148.9,112.0,1.428972531,5.529207073,120.0,1476897.7,1493670.9,7943819.2,1824769.6,51368.1,34348.3,148550.9,94859.7,1392731.3,292447.0,241716.2,348182.8,163.6,112.9,1.190664954,4.682861257,109.8,153748.4,212850.4,1233898.7,283438.1,2295074.6,1535786.4,1325749.4,1300861.5,139.8,923164.9,930194.8,5004324.9,1050812.8,1216322.3,1251081.2,140.8,108.4,1.246508794,5.303215202,122.1,861640.9,888727.9,4618026.2,1060803.8,1216322.3,861640.9,916522.1,645280.7,207442.5,152836.8,60920.6,47346.8,20379.6,14026.4,126142.3,91463.6,64157.9,43504.5,28199.8,20018.9,109427.2,71670.8,61524.0,33304.0,109427.2,71670.8,61524.0,33304.0,2878318.1,604391.9,719579.5,719579.5,126.8,104.2,-1.434478454,0.600380081,113.2,547617.7,567495.3,2762064.9,634472.2,622460.9,622460.9,489170.5,504405.3,97118.6,102039.6,58447.3,62177.0,3047005.5,639813.1,721329.5,761751.4,145.4,113.1,-4.701650605,-3.554221237,112.5,492862.0,524063.2,2694813.1,619023.8,597132.1,623770.4,424694.2,448038.6,124197.4,132377.6,68167.8,72079.7,4762.3371,0.0,0.0,364894.9,14993.4,19552.9,16613.7,16894.6,-61552.1
2019-Q2,-34130.8,-52204.8,46449.1,49678.7,3800064.9,2622192.9,537752.2,366760.5,1113873.1,792824.7,773711.6,564913.0,410945.8,267906.2,842869.3,556416.6,1737493.8,1194701.5,154112.2,145517.6,162501.7,107167.9,108952.7,78797.9,75061.4,51156.0,317820.9,204775.0,76175.6,50870.5,3964074.7,2735414.1,15792456.2,3312139.1,3964074.7,3948114.0,145.0,113.0,1.237760758,5.117536619,121.2,2735414.1,2722161.9,13972272.6,3209561.8,164009.8,113221.2,46169.3,51884.2,2616678.2,2649453.5,153.2,1712126.6,1729124.1,129359.6,77917.8,2213275.4,1467584.8,9106839.7,1909970.2,2266317.0,2276709.9,150.4,113.1,1.340098153,5.548108262,121.6,1502655.3,1513687.6,8050274.1,1849223.3,53041.6,35070.4,221001.7,131553.5,1472426.8,308810.9,350361.3,368106.7,165.4,114.2,4.529284175,7.853582491,114.8,209471.3,222491.0,1289785.5,296275.8,2395676.6,1580573.0,1335357.9,1325152.4,141.4,924954.3,936926.1,5084673.4,1066404.4,1232871.1,1271168.3,141.9,109.2,0.792558309,4.820039848,123.1,865774.7,895771.6,4654626.7,1069211.3,1232871.1,865774.7,928215.7,648328.9,205496.4,149214.7,61526.5,47270.5,20045.3,13741.1,123924.5,88203.1,68795.6,46918.7,30363.4,21312.4,102486.9,55972.7,59179.6,25609.6,102486.9,55972.7,59179.6,25609.6,2819429.0,591316.6,704857.3,704857.3,125.4,103.1,-0.947629125,-1.422660717,112.2,541848.3,562117.6,2735890.8,628459.7,604462.7,604462.7,482360.7,498219.1,100394.6,104284.7,59487.6,62763.1,3028248.0,635112.0,738988.0,757062.0,147.7,114.9,-2.218108007,-7.16154497,110.0,495399.2,512438.9,2635039.3,605293.2,608319.0,619583.7,424999.7,449955.6,130669.0,132387.1,70399.5,70741.6,4768.05343,0.0,0.0,337335.3,46169.3,28361.2,51884.2,14923.4,-123265.3
2019-Q3,-1166.2,11828.0,83529.3,64524.6,3888219.5,2694647.0,546817.0,370560.6,1130801.7,818913.8,798053.5,582944.5,431255.4,280645.2,863668.7,571626.3,1779345.4,1224527.4,160842.0,150370.0,170213.3,112168.6,110857.8,79810.6,77759.0,52525.0,316610.1,205811.2,79394.5,52215.7,4067358.0,2818812.7,15937386.1,3358545.3,4067358.0,3984346.5,144.7,112.7,1.183818348,5.026140042,122.7,2818812.7,2754387.4,14137678.9,3247557.2,179138.5,124165.7,5792.4,28201.9,2689153.0,2655705.9,152.4,1753819.2,1742720.9,133043.9,81142.2,2298377.1,1512796.7,9268190.8,1953120.7,2349096.7,2317047.7,152.1,114.4,0.624194453,4.879841749,122.3,1546035.0,1523136.0,8100523.5,1860766.1,50719.7,33238.4,207012.4,126641.9,1348687.8,284214.1,340056.3,337172.0,161.1,111.1,-5.91459801,0.200847814,108.0,207784.2,209331.6,1213499.8,278752.3,2482140.6,1627177.3,1373578.8,1362866.2,145.1,953262.2,939487.0,5179102.1,1091411.7,1311737.8,1294775.5,143.3,110.3,0.847593413,4.077425362,124.1,917553.0,903364.1,4694079.1,1078273.9,1311737.8,917553.0,972799.8,679372.1,235757.7,169003.7,64671.4,48779.6,22281.9,15183.2,148804.4,105040.8,70576.0,47243.7,32604.3,21933.6,61841.0,56707.3,35709.2,35829.4,61841.0,56707.3,35709.2,35829.4,3074685.0,647939.9,768671.2,768671.2,133.4,109.6,2.527281144,0.003814557,115.0,603451.1,576323.9,2805034.4,644342.7,653590.9,653590.9,535250.2,513517.9,115080.4,107271.9,68200.9,63803.0,3027372.9,637969.7,769837.4,756843.2,147.9,115.0,-0.124822924,-8.280880712,109.9,519921.8,511799.3,2631750.1,604537.6,635437.4,622844.4,447422.0,439820.8,134400.0,136756.7,72499.8,74063.9,4745.32413,0.0,0.0,94093.3,5792.4,-33184.0,28201.9,18201.7,-43707.8
2019-Q4,-33364.4,12137.3,44509.8,71608.6,3833045.4,2641790.8,449668.0,294659.9,1120859.0,807499.2,788810.8,573522.3,452652.2,293957.4,860196.9,566316.7,1809866.2,1245674.3,162164.3,151589.0,174516.3,114619.3,112098.0,80433.1,79387.0,53578.4,340434.9,226124.7,81068.8,53013.1,4018606.2,2769748.1,16110248.7,3404512.3,4018606.2,4027562.2,144.7,112.8,1.06516109,4.803284401,124.0,2769748.1,2783726.0,14288268.0,3282148.9,185560.8,127957.3,-78727.7,-32796.3,2817090.2,2688505.4,153.7,1831798.0,1748636.2,170953.8,106519.1,2303643.8,1513468.5,9415422.7,1989722.4,2354609.0,2353855.7,152.7,114.8,1.23406008,4.706204791,123.8,1546838.8,1541932.4,8200488.8,1883729.1,50965.2,33370.4,291527.4,178440.0,1364614.3,288378.3,462481.3,341153.6,161.5,111.4,0.935542908,0.448809575,109.0,284959.1,211290.0,1224852.6,281360.1,2525562.8,1653358.0,1313608.0,1359414.0,147.6,926236.6,921010.0,5217385.0,1102568.4,1360440.2,1304346.3,143.4,110.4,0.712487974,3.647155768,125.0,952695.5,909800.5,4727523.8,1085956.5,1360440.2,952695.5,1023908.9,714321.4,233366.8,167580.4,66702.9,50123.3,22234.5,15162.7,144429.4,102294.4,75215.8,52084.2,27948.6,18709.5,-46832.2,42572.0,-26458.9,35210.9,-46832.2,42572.0,-26458.9,35210.9,3001699.4,634336.7,750424.9,750424.9,131.8,108.3,-1.175110503,-1.077364691,113.7,582571.1,569551.4,2772072.2,636770.9,644881.5,644881.5,520066.4,510705.5,105543.4,104540.7,62504.7,59897.3,2953150.2,624077.0,783789.2,738287.5,148.3,115.3,-2.707391747,-9.451507707,106.9,538061.3,497942.8,2560498.3,588170.4,638634.9,613325.0,459340.1,418641.0,145154.3,132899.3,78721.2,72903.1,4732.02831,0.0,0.0,64277.4,-78727.7,-26502.6,-32796.3,13883.8,-76171.2
2020-Q1,29344.8,-10231.7,82500.2,83792.4,3794359.3,2614720.4,503558.0,322485.2,1099735.2,797561.5,783622.0,566752.0,419714.3,273624.6,829817.6,550485.2,1771351.8,1221049.1,166869.1,156010.9,184403.1,120735.3,112980.1,80826.1,78465.5,52355.6,318298.4,208256.9,80518.0,52379.1,3922555.1,2703033.0,16056809.7,3403648.3,3922555.1,4014202.4,145.3,113.2,-0.736567237,2.764794342,123.0,2703033.0,2763222.0,14183025.3,3257973.7,128195.8,88312.6,-33996.5,18103.7,2589311.1,2725215.3,155.3,1675556.9,1754252.9,105494.0,64049.2,2280068.9,1483329.2,9436235.0,2000249.5,2330352.8,2359058.7,153.5,115.4,-0.302673268,2.918608455,123.5,1515964.4,1537265.4,8175668.2,1878027.5,50283.9,32635.2,153464.3,95543.3,1490680.6,315987.6,258958.3,372670.1,169.3,116.8,4.172739853,3.409022099,113.5,159592.5,220106.5,1275962.6,293100.5,2435846.8,1580013.6,1337895.7,1299387.5,145.8,926872.2,891413.8,5118011.2,1084892.4,1249563.5,1279502.8,141.1,108.6,-0.339911725,2.023119772,124.6,876325.8,906708.0,4711454.4,1082265.2,1249563.5,876325.8,950562.9,663115.7,206896.5,150874.5,63594.6,48635.1,20898.6,14361.5,122403.3,87877.9,62870.4,43495.0,29233.7,18840.6,88332.2,30206.3,50546.3,17677.1,88332.2,30206.3,50546.3,17677.1,2832527.6,600426.1,708131.9,708131.9,126.8,104.2,-1.961406886,-1.606202242,111.4,548558.5,558380.2,2717700.6,624281.3,621614.8,621614.8,497435.0,506981.3,86517.1,88697.7,51123.5,51921.3,2873454.5,609101.6,678787.1,718363.6,151.4,117.7,-4.690304066,-9.440726701,101.9,466058.3,474587.8,2440403.2,560583.5,565995.5,573611.3,405838.6,397905.5,112791.6,119310.0,60219.7,64124.8,4717.52907,0.0,0.0,52809.7,-33996.5,-17003.8,18103.7,-2327.3,-257357.2
2020-Q2,26940.0,27479.2,81870.0,91768.4,3558473.4,2498448.1,569762.0,374817.8,1008844.9,751119.9,732564.5,529988.8,389445.8,253459.0,688888.9,475426.1,1590420.7,1119051.4,171870.5,161304.2,163902.8,108302.7,112854.2,80617.8,67629.4,44969.3,316529.8,203970.4,68745.1,44460.9,3688592.6,2589789.1,14684665.1,3159672.1,3688592.6,3671166.3,142.7,111.2,-6.870155154,-5.465418427,114.6,2589789.1,2573384.4,13208629.4,3034145.8,130119.2,91341.0,-98605.9,36862.5,2510619.1,2540847.3,156.1,1613844.6,1627303.0,133651.8,78730.5,2133196.3,1386530.2,8803023.8,1894130.2,2183194.5,2200756.0,153.4,115.4,-6.676453697,-5.222812128,115.2,1418870.7,1434630.5,7629823.5,1752641.9,49998.2,32340.5,193772.8,116243.3,1379440.1,296811.6,327424.5,344860.0,166.0,114.5,-5.618190294,-6.629699776,107.2,194973.9,207740.5,1204276.6,276633.6,2316846.3,1497601.2,1249639.5,1239421.4,143.2,857212.0,865273.1,4677415.8,1006430.9,1128943.4,1169354.0,143.1,110.2,-9.878627057,-8.77834852,112.3,791207.1,817137.7,4246027.4,975352.2,1128943.4,791207.1,879213.3,614245.4,162617.6,118149.4,40841.2,31103.0,14698.0,10155.9,107078.3,76890.5,57790.1,39940.7,29322.5,18871.6,120696.1,30196.0,66004.9,26397.3,120696.1,30196.0,66004.9,26397.3,2310472.0,497140.0,577618.0,577618.0,119.8,98.4,-13.635481843,-14.20969677,96.2,474512.7,482242.4,2347129.0,539157.5,539664.4,539664.4,451787.5,456285.0,37953.6,39145.1,22725.2,23730.5,2200555.3,473489.4,550678.0,550138.8,140.9,109.6,-17.723562132,-23.800876919,83.8,392642.6,390473.9,2007876.8,461228.1,482793.9,472757.7,358179.5,368898.5,67884.2,68325.4,34463.1,34807.8,4647.52824,0.0,0.0,-285131.3,-98605.9,-101478.8,36862.5,-4290.1,-210750.2
2020-Q3,91121.5,85763.6,132190.9,103510.0,3758900.8,2624971.0,571652.8,378616.9,1061847.3,784269.5,773433.5,557651.4,412959.3,267958.4,767342.2,522969.5,1712441.4,1194126.2,177594.2,166493.7,168371.0,111106.7,113933.6,81378.0,72977.6,48528.8,336521.3,214329.7,75701.5,49319.8,3895540.0,2720491.9,15252759.8,3280913.7,3895540.0,3813190.0,143.4,111.7,3.367512402,-3.42522458,118.5,2720491.9,2660043.4,13653431.7,3136321.1,136639.2,95520.9,-82435.2,25813.2,2671061.9,2634151.6,154.7,1712307.7,1702378.2,161466.7,94206.7,2231944.5,1451572.7,8993215.5,1934467.2,2282339.2,2248303.9,154.2,116.0,1.631210418,-4.274311205,117.1,1484172.9,1458032.4,7754281.9,1781231.2,50394.7,32600.2,227256.0,133928.1,1547617.0,332897.0,388722.7,386904.3,168.9,116.6,10.258620122,9.420592838,118.2,228134.8,229051.9,1327818.7,305012.4,2443805.9,1578379.5,1215791.8,1213389.5,141.9,850180.2,855119.6,4850889.2,1043440.6,1226977.9,1212722.3,144.0,110.9,3.053013743,-6.783436417,115.7,857689.3,842085.0,4375659.2,1005129.9,1226977.9,857689.3,920945.4,641327.3,189831.6,137512.4,55345.9,41632.6,18748.6,12870.6,115737.1,83009.1,83436.4,57762.7,32764.5,21086.9,-11186.1,16867.0,-7509.1,-1644.5,-11186.1,16867.0,-7509.1,-1644.5,2607384.7,560856.1,651846.2,651846.2,128.2,105.4,5.442177725,-11.770639977,101.5,524767.9,508486.9,2474863.9,568499.4,611121.9,611121.9,500146.7,484462.1,40724.3,40288.3,24621.2,24781.2,2264330.2,487064.1,560724.7,566082.6,139.8,108.7,3.7141855,-20.871930169,87.0,392577.0,404976.9,2082453.1,478359.0,481084.0,492349.5,351665.0,367385.8,79640.7,80560.5,40912.0,42472.6,4648.93667,0.0,0.0,-482016.4,-82435.2,-137371.1,25813.2,29008.7,-196739.0
2020-Q4,94545.6,138940.8,89547.2,107037.5,3762794.9,2593522.9,470416.3,302411.5,1082202.5,785720.3,778421.7,555528.1,430540.2,277292.8,791709.4,529426.9,1779635.9,1228098.3,179630.2,168254.1,179390.3,117338.2,114013.0,81437.5,75183.0,49817.4,362096.2,231375.3,77613.8,50448.9,3931329.8,2709740.8,15757835.4,3366624.8,3931329.8,3939458.8,144.5,112.6,2.49475277,-2.059150515,121.4,2709740.8,2726404.9,13994051.0,3214564.5,168534.9,116217.9,-159151.3,2405.2,2804355.0,2675132.9,157.4,1781537.1,1699312.1,187788.7,110210.7,2254707.8,1458791.4,9172643.6,1959713.9,2305392.9,2293160.9,154.9,116.5,1.54395997,-3.98127366,118.9,1491464.2,1480543.8,7874004.9,1808732.6,50685.1,32672.8,311173.4,179862.2,1478533.0,315885.1,498962.1,369633.3,171.2,118.1,-5.752726544,2.170080408,111.4,290072.9,215875.1,1251432.9,287465.9,2493181.6,1601674.9,1191580.5,1242709.0,144.7,836251.4,858709.1,4941882.4,1055821.7,1291564.9,1235470.6,144.8,111.5,1.325997577,-6.215589687,117.2,893959.4,853251.0,4433680.3,1018457.9,1291564.9,893959.4,969017.3,666934.6,217336.1,156008.9,63702.9,46852.9,21383.8,14591.3,132249.4,94564.7,78468.2,53877.4,26743.3,17138.4,-99984.4,20588.4,-57708.0,8904.3,-99984.4,20588.4,-57708.0,8904.3,2915075.9,622799.2,728769.0,728769.0,134.7,110.7,6.42632148,-4.984196981,108.0,542434.3,541163.9,2633906.7,605033.0,681481.2,681481.2,513770.3,515411.0,47287.8,44351.8,28664.0,26701.0,2359312.6,504061.6,634223.3,589828.2,135.9,105.7,7.197817236,-12.816024564,93.2,452887.1,434126.4,2232344.2,512790.4,541217.2,532372.2,404212.3,385705.7,93006.1,85126.8,48674.7,42864.3,4680.60337,0.0,0.0,-390986.9,-159151.3,-118335.1,2405.2,60793.2,33370.4
2021-Q1,62208.5,8613.5,100038.6,109614.3,3831986.0,2589897.9,525276.9,333582.8,1140466.3,786250.5,787424.4,558907.5,428661.5,271471.4,790547.3,525338.0,1737581.3,1198593.2,181830.2,169615.1,181863.5,117145.9,114310.1,81587.1,74750.0,49162.9,317350.4,206064.5,76929.8,49679.7,3971159.2,2684200.8,16248844.1,3450527.7,3971159.2,4062211.0,148.1,115.4,0.610297984,-0.73023089,122.2,2684200.8,2743044.1,14079456.4,3234183.0,139173.2,94302.9,-47049.7,2749.8,2576677.7,2712991.3,157.5,1645565.9,1722180.6,117715.2,71079.0,2259724.1,1450478.0,9337814.0,1982934.0,2308843.0,2334453.5,155.6,117.0,1.316746401,-2.421606825,120.5,1481907.3,1500038.8,7977685.6,1832549.1,49118.9,31429.4,150119.5,92579.6,1546416.4,328389.7,267834.7,386604.1,171.0,118.0,4.70286512,2.690014329,116.6,163658.6,226027.4,1310286.1,300985.0,2426558.2,1552986.3,1379322.7,1332638.4,149.9,935846.5,889123.8,5164062.0,1096615.8,1269669.4,1291015.5,142.8,109.9,5.990570746,-0.258334623,124.3,874465.5,904365.6,4699283.1,1079469.3,1269669.4,874465.5,961675.3,658187.1,214905.8,154245.7,68115.3,49647.1,20166.1,13661.2,126624.4,90937.4,63430.8,43018.6,29657.5,19014.1,109653.3,28905.5,61381.0,24663.7,109653.3,28905.5,61381.0,24663.7,3067764.0,651455.9,766941.0,766941.0,129.7,106.6,9.286252277,5.91666699,118.0,586652.4,591417.7,2878497.9,661217.9,721841.2,721841.2,559493.6,565406.6,45099.8,46002.8,27158.8,27086.2,3033309.8,644139.3,704732.5,758327.4,157.4,122.4,10.982298698,1.520395262,103.5,486613.9,481803.4,2477507.0,569106.5,610481.1,605846.1,437073.7,422131.9,94251.4,99858.6,49540.2,53439.7,4709.08955,0.0,0.0,166097.5,-47049.7,12618.9,2749.8,-21665.7,-308789.3
2021-Q2,72355.1,68872.8,106357.1,117481.8,4028035.8,2674095.5,596913.2,376788.4,1192638.9,798548.0,805622.3,564865.5,422463.2,264663.7,825765.5,540790.4,1816020.5,1234095.4,185257.2,172426.4,184426.3,117323.9,116310.0,82887.3,75452.2,49438.4,351409.5,221446.2,77399.8,49782.8,4176422.5,2772939.4,16632048.6,3535429.4,4176422.5,4158012.2,151.0,117.7,0.375264402,6.992869344,122.6,2772939.4,2753337.8,14132291.6,3246319.7,148386.7,98843.9,43293.6,46394.8,2713568.2,2748918.1,159.0,1713464.3,1728368.2,143431.1,84139.4,2300311.3,1469151.8,9512219.7,2021986.7,2353074.3,2378054.9,156.8,117.9,1.094902038,5.70406387,121.8,1502783.8,1516462.8,8065033.5,1852613.7,52762.9,33632.1,217062.8,126541.0,1521987.1,323524.7,360493.9,380496.8,169.1,116.7,-0.423981501,8.34145688,116.1,210680.4,225069.1,1304730.8,299708.9,2496505.4,1586923.2,1347205.7,1335440.6,148.3,906723.2,900738.5,5162500.9,1097378.8,1246826.9,1290625.2,147.4,113.5,-3.172151185,7.164045334,120.3,850707.0,875677.8,4550214.7,1045226.9,1246826.9,850707.0,946781.3,640998.6,209448.5,149684.0,60892.6,44300.9,20659.9,13881.6,127896.0,91501.5,59684.2,40364.9,30912.9,19659.5,100378.8,26628.2,56016.2,16759.2,100378.8,26628.2,56016.2,16759.2,3418291.5,726617.0,854572.9,854572.9,136.1,111.8,6.171820119,30.208163668,125.3,623998.5,627919.0,3056153.6,702027.1,809800.7,809800.7,598692.8,601162.7,44772.2,47281.3,25305.7,26905.2,3142800.3,668056.5,782217.8,785700.1,153.9,119.7,5.943029766,30.722458771,109.6,517641.5,510437.1,2624745.9,602928.7,682980.7,664360.6,467095.5,464872.0,99237.1,100526.3,50546.0,50891.0,4704.39276,0.0,0.0,159849.7,43293.6,13334.3,46394.8,1887.2,-219095.0
2021-Q3,181397.0,159159.6,167645.6,131056.4,4153473.4,2703631.8,619446.0,384029.6,1292172.7,821254.0,828448.3,578167.1,449341.7,278240.8,829388.8,540214.1,1792513.0,1220107.4,188958.0,175710.5,184415.5,115872.6,118298.8,84164.3,73690.2,48242.2,321266.0,206733.1,76495.7,49170.6,4325162.3,2815869.7,16972150.3,3570803.8,4325162.3,4243037.6,153.9,119.9,0.14134205,3.653549137,122.8,2815869.7,2757229.4,14152266.5,3250908.1,171688.9,112237.9,72228.2,20770.5,2740686.7,2704157.2,156.9,1729469.8,1723338.6,185018.4,108159.0,2296239.9,1466420.5,9270489.5,1950436.4,2348851.4,2317622.4,157.1,118.2,-2.731548711,1.166467912,118.5,1499928.7,1475039.9,7844733.1,1802008.6,52611.5,33508.2,206817.0,121382.1,1562098.9,328653.0,391835.4,390524.7,169.4,116.9,2.423370134,0.64244525,118.9,229541.1,230523.4,1336349.2,306971.9,2533869.8,1608087.7,1330850.4,1332974.7,146.8,897983.7,907991.1,5230902.5,1100539.8,1316437.1,1307725.6,148.5,114.3,0.570129199,4.582112578,121.0,889950.5,880670.3,4576156.8,1051186.1,1316437.1,889950.5,990381.5,662851.0,212945.5,152094.9,62174.9,45395.4,21142.2,14154.2,129628.4,92545.3,81146.2,54710.6,31963.8,20294.0,14413.3,30617.5,8033.2,14161.6,14413.3,30617.5,8033.2,14161.6,3886639.3,817717.6,971659.8,971659.8,145.2,119.3,6.585706117,31.620281049,133.6,677795.8,669271.9,3257422.9,748260.5,923699.6,923699.6,650871.9,641362.9,47960.2,49080.2,26923.9,27892.6,3250001.0,683774.0,790262.8,812500.2,151.0,117.4,5.442066505,32.900298305,115.6,510150.2,538215.5,2767586.4,635740.5,689472.1,720177.0,459400.9,486093.6,100790.8,102794.6,50749.3,52309.6,4753.03359,0.0,0.0,272021.0,72228.2,37387.7,20770.5,25777.9,-94809.2
2021-Q4,142056.3,221370.9,117289.4,133178.2,4271195.6,2701727.5,512200.7,309309.2,1367347.8,825649.0,845408.5,582881.6,471260.3,288141.8,886720.5,560826.1,1920386.8,1278627.5,192709.3,178708.4,185483.5,114296.2,119302.8,84644.2,77192.8,50263.2,377623.7,237749.6,81354.2,52139.8,4498045.2,2845858.6,18030113.8,,4498045.2,4507528.4,157.3,122.6,3.917980527,5.092867777,127.6,2845858.6,2865257.1,14706749.6,3378278.1,226849.6,144131.1,109820.1,7507.4,2964550.6,2829416.6,160.4,1849687.4,1764300.1,213768.5,123951.1,2379734.7,1510647.2,9654583.6,,2433008.0,2413645.9,157.0,118.1,4.232620596,3.845133379,123.5,1544394.3,1537472.7,8176770.9,1878280.8,53273.3,33747.1,317774.0,181342.0,1576323.7,,531542.6,394080.9,173.2,119.5,-1.28841111,5.4096879,117.4,305293.1,227553.3,1319131.6,303016.9,2646776.5,1668345.4,1281618.2,1337943.2,146.4,871374.4,914074.5,5353950.4,,1394920.5,1338487.6,150.6,116.0,0.889650329,4.131743293,122.1,934095.8,888505.2,4616868.6,1060537.9,1394920.5,934095.8,1034173.9,683465.5,240306.6,170932.9,66824.2,48550.6,22568.8,15093.1,150913.6,107289.3,88208.7,59242.2,32231.3,20455.2,-113302.3,24991.8,-62721.4,7124.6,-113302.3,24991.8,-62721.4,7124.6,4263464.3,,1065866.1,1065866.1,151.4,124.4,5.199973168,30.10362326,140.5,704235.6,704073.8,3426808.0,787169.9,1009466.7,1009466.7,672763.4,673889.6,56399.3,51867.2,31472.1,28976.5,3377980.6,,923809.8,844495.2,147.9,115.1,6.071943727,31.504477671,122.6,586946.2,570895.6,2935632.6,674342.3,808797.6,801347.8,529410.2,519882.9,115012.2,106111.8,57536.0,51731.0,,0.0,0.0,559772.4,109820.1,114951.3,7507.4,71423.2,102803.1
